,1000_1,1000_2,500_1,500_2,100_1,100_2
train_774.png,0,1,1,2,1,3
train_775.png,3,0,3,2,0,0
train_776.png,1,2,3,0,3,0
train_777.png,0,1,1,0,0,0
train_778.png,0,2,1,2,2,1
train_779.png,0,2,2,2,2,3
train_780.png,3,2,2,1,0,2
train_781.png,2,2,2,1,0,0
train_782.png,3,1,2,3,1,0
train_783.png,2,3,2,3,2,0
train_784.png,1,3,0,0,0,0
train_785.png,1,1,1,3,3,0
train_786.png,0,0,0,3,1,1
train_787.png,2,0,1,2,2,1
train_788.png,2,3,0,1,1,2
train_789.png,1,2,0,2,2,1
train_790.png,1,2,2,0,1,1
train_791.png,0,0,1,1,1,0
train_792.png,1,2,2,2,3,3
train_793.png,2,2,2,0,0,2
train_794.png,0,2,3,2,1,2
train_795.png,1,3,2,0,3,3
train_796.png,0,1,3,2,2,2
train_797.png,0,2,1,1,1,3
train_798.png,3,0,3,0,0,1
train_799.png,2,3,2,1,2,3
train_800.png,2,3,1,2,1,2
train_801.png,0,3,3,3,1,0
train_802.png,2,2,3,3,2,2
train_803.png,1,1,0,2,3,0
train_804.png,1,2,2,0,0,2
train_805.png,1,1,0,1,3,3
train_806.png,1,3,1,3,2,1
train_807.png,1,2,2,2,0,3
train_808.png,0,2,0,3,0,0
train_809.png,2,0,0,1,1,2
train_810.png,2,0,0,2,2,2
train_811.png,1,1,0,2,2,3
train_812.png,0,0,3,2,2,0
train_813.png,1,0,0,0,1,2
train_814.png,1,0,1,3,2,1
train_815.png,3,2,3,2,1,0
train_816.png,3,1,2,2,3,1
train_817.png,1,2,3,2,0,1
train_818.png,2,3,2,0,0,1
train_819.png,3,2,2,3,2,2
train_820.png,1,3,0,3,1,1
train_821.png,0,2,0,1,3,3
train_822.png,0,3,1,2,1,1
train_823.png,1,1,2,1,3,3
train_824.png,0,3,1,1,1,0
train_825.png,2,3,3,0,0,3
train_826.png,0,3,3,3,1,1
train_827.png,3,2,3,0,1,3
train_828.png,0,0,1,0,0,1
train_829.png,3,1,0,3,0,3
train_830.png,1,0,3,2,1,2
train_831.png,2,1,1,3,2,0
train_832.png,0,1,0,0,1,0
train_833.png,3,2,0,3,0,1
train_834.png,1,1,3,2,1,1
train_835.png,3,2,3,1,0,1
train_836.png,0,1,0,2,3,1
train_837.png,0,0,3,2,0,3
train_838.png,3,1,2,2,0,2
train_839.png,1,3,0,0,3,2
train_840.png,3,2,3,3,0,3
train_841.png,0,3,1,0,2,2
train_842.png,3,3,3,3,1,3
train_843.png,2,0,1,3,3,0
train_844.png,3,0,3,0,3,0
train_845.png,3,2,1,1,2,0
train_846.png,2,2,0,3,3,2
train_847.png,0,1,1,2,0,1
train_848.png,1,3,1,1,0,1
train_849.png,0,3,2,2,0,0
train_850.png,1,2,2,2,1,3
train_851.png,1,2,1,0,3,0
train_852.png,0,0,2,2,0,0
train_853.png,2,2,1,1,0,3
train_854.png,1,3,1,2,1,0
train_855.png,1,2,1,3,3,0
train_856.png,1,3,2,0,1,2
train_857.png,2,1,1,0,0,3
train_858.png,2,3,2,3,0,1
train_859.png,0,0,0,3,3,0
train_860.png,0,0,2,0,3,0
train_861.png,3,0,3,1,3,0
train_862.png,1,1,1,3,3,3
train_863.png,2,2,2,3,0,3
train_864.png,3,1,3,3,0,0
train_865.png,3,0,1,1,3,3
train_866.png,2,3,1,1,2,1
train_867.png,2,3,0,0,2,0
train_868.png,1,2,0,3,3,2
train_869.png,0,1,2,0,0,1
train_870.png,3,3,1,0,3,2
train_871.png,0,0,2,3,2,2
train_872.png,1,1,2,3,3,0
train_873.png,0,3,1,1,2,1
train_874.png,3,3,2,0,0,2
train_875.png,0,0,2,0,2,0
train_876.png,2,0,1,3,0,2
train_877.png,1,1,3,3,0,0
train_878.png,0,1,3,3,3,2
train_879.png,3,1,3,0,2,1
train_880.png,1,0,0,1,3,3
train_881.png,1,3,1,2,3,2
train_882.png,3,0,1,3,0,0
train_883.png,0,0,3,1,0,1
train_884.png,2,0,1,3,2,3
train_885.png,3,3,2,3,0,2
train_886.png,0,3,3,0,1,0
train_887.png,0,1,1,1,1,3
train_888.png,2,1,1,0,1,2
train_889.png,2,3,2,3,2,3
train_890.png,0,1,2,0,1,3
train_891.png,1,3,2,0,1,3
train_892.png,3,1,1,0,1,3
train_893.png,3,1,2,1,0,1
train_894.png,3,3,3,2,1,0
train_895.png,0,2,2,1,1,0
train_896.png,0,0,0,3,0,1
train_897.png,1,2,2,0,2,0
train_898.png,3,0,2,2,2,2
train_899.png,1,3,0,3,3,0
train_900.png,3,2,2,0,0,1
train_901.png,2,0,0,1,3,2
train_902.png,3,0,0,2,0,3
train_903.png,2,2,2,3,0,0
train_904.png,3,2,1,3,1,3
train_905.png,1,3,1,2,2,2
train_906.png,2,2,2,2,1,0
train_907.png,1,3,2,2,0,3
train_908.png,0,3,3,1,0,1
train_909.png,0,3,2,0,3,0
train_910.png,2,3,2,1,0,2
train_911.png,0,3,2,2,0,3
train_912.png,2,2,1,1,2,2
train_913.png,2,0,0,1,0,2
train_914.png,2,3,1,1,3,1
train_915.png,1,3,2,0,3,2
train_916.png,2,2,1,0,2,1
train_917.png,3,1,2,3,1,3
train_918.png,2,1,3,2,2,0
train_919.png,3,2,0,0,0,1
train_920.png,1,2,0,2,2,3
train_921.png,3,1,0,2,1,0
train_922.png,2,2,2,2,3,3
train_923.png,1,0,3,2,1,2
train_924.png,3,2,0,3,1,2
train_925.png,1,1,1,1,1,0
train_926.png,1,1,0,2,3,0
train_927.png,1,1,1,2,1,0
train_928.png,2,1,0,1,2,2
train_929.png,3,1,1,2,0,3
train_930.png,1,3,3,2,3,1
train_931.png,2,2,2,0,3,3
train_932.png,3,0,2,3,3,1
train_933.png,2,2,3,2,1,2
train_934.png,1,3,3,2,0,3
train_935.png,0,0,1,3,1,0
train_936.png,2,1,1,2,1,2
train_937.png,0,3,1,1,3,1
train_938.png,0,1,1,2,3,1
train_939.png,2,1,2,2,2,1
train_940.png,1,1,3,1,0,2
train_941.png,0,0,0,3,0,0
train_942.png,2,2,0,1,0,3
train_943.png,2,3,1,3,3,2
train_944.png,2,1,1,0,2,1
train_945.png,2,2,3,3,1,3
train_946.png,2,1,2,2,0,2
train_947.png,1,2,0,3,0,3
train_948.png,1,0,1,0,1,3
train_949.png,2,2,2,2,1,1
train_950.png,1,3,1,2,3,1
train_951.png,2,1,1,3,1,2
train_952.png,0,0,2,0,1,2
train_953.png,0,3,0,2,0,3
train_954.png,0,2,0,3,1,3
train_955.png,2,2,2,1,2,2
train_956.png,2,3,2,0,2,3
train_957.png,0,1,0,1,2,0
train_958.png,3,1,3,3,2,0
train_959.png,2,2,1,0,2,1
train_960.png,1,3,0,0,3,1
train_961.png,3,1,3,3,2,2
train_962.png,2,0,1,1,0,3
train_963.png,2,2,2,1,3,2
train_964.png,3,0,3,3,2,0
train_965.png,1,3,2,3,3,2
train_966.png,3,2,1,0,3,0
train_967.png,1,3,0,1,2,1
train_968.png,2,1,0,2,2,2
train_969.png,0,2,0,1,3,2
train_970.png,3,1,3,3,3,1
train_971.png,2,0,2,3,1,3
train_972.png,2,1,3,2,1,3
train_973.png,0,2,1,2,2,2
train_974.png,3,1,0,2,1,3
train_975.png,2,1,0,0,3,0
train_976.png,3,0,3,1,2,1
train_977.png,0,0,2,2,0,1
train_978.png,2,1,1,3,2,2
train_979.png,2,2,2,0,1,2
train_980.png,1,0,2,0,3,1
train_981.png,3,3,1,0,0,0
train_982.png,2,0,1,0,1,1
train_983.png,0,2,3,2,3,0
train_984.png,3,0,2,2,3,3
train_985.png,2,0,2,3,3,3
train_986.png,3,3,1,2,0,3
train_987.png,3,3,3,1,2,2
train_988.png,2,0,2,1,1,3
train_989.png,0,0,3,0,2,0
train_990.png,3,2,0,3,1,1
train_991.png,1,3,3,1,0,2
train_992.png,1,0,2,3,3,2
train_993.png,3,3,1,0,1,2
train_994.png,1,3,0,3,0,0
train_995.png,3,2,3,0,0,3
train_996.png,1,1,0,0,3,1
train_997.png,2,1,1,0,0,1
train_998.png,2,1,2,3,0,2
train_999.png,1,3,2,0,2,0
train_1000.png,3,2,2,0,2,2
train_1001.png,0,2,1,2,3,3
train_1002.png,1,1,1,2,1,3
train_1003.png,2,2,0,3,3,0
train_1004.png,0,3,0,2,2,2
train_1005.png,1,1,3,1,3,0
train_1006.png,2,0,0,0,0,0
train_1007.png,3,1,1,2,3,0
train_1008.png,2,2,1,2,2,0
train_1009.png,1,0,1,3,0,3
train_1010.png,0,2,3,3,0,0
train_1011.png,1,0,2,1,2,1
train_1012.png,2,1,2,1,0,2
train_1013.png,1,3,3,0,3,1
train_1014.png,2,1,2,2,3,2
train_1015.png,0,0,3,1,1,0
train_1016.png,2,3,0,2,2,1
train_1017.png,3,2,3,2,0,3
train_1018.png,1,3,3,3,0,1
train_1019.png,0,0,2,0,2,0
train_1020.png,0,1,2,0,0,3
train_1021.png,2,1,2,3,2,0
train_1022.png,0,3,0,1,0,3
train_1023.png,0,0,3,2,0,3
train_1024.png,2,3,0,2,2,2
train_1025.png,1,3,3,3,3,0
train_1026.png,1,2,2,3,1,2
train_1027.png,2,1,3,1,1,1
train_1028.png,1,2,1,2,2,1
train_1029.png,2,2,3,3,3,0
train_1030.png,3,1,2,0,1,2
train_1031.png,3,3,1,1,1,2
train_1032.png,2,0,1,3,0,2
train_1033.png,3,0,0,3,3,1
train_1034.png,0,2,0,2,3,0
train_1035.png,0,3,2,1,0,1
train_1036.png,2,0,1,3,3,3
train_1037.png,3,0,1,1,2,2
train_1038.png,1,1,2,3,3,2
train_1039.png,1,1,2,3,2,1
train_1040.png,2,1,2,2,0,0
train_1041.png,0,0,0,3,3,1
train_1042.png,0,2,3,2,3,3
train_1043.png,1,0,0,0,0,2
train_1044.png,2,1,1,2,3,2
train_1045.png,3,0,3,1,1,0
train_1046.png,2,1,0,1,2,1
train_1047.png,0,3,2,0,1,0
train_1048.png,1,2,0,0,3,0
train_1049.png,3,3,3,3,0,2
train_1050.png,3,1,0,3,0,2
train_1051.png,2,0,0,1,1,1
train_1052.png,2,3,0,3,2,0
train_1053.png,0,3,1,0,1,0
train_1054.png,1,3,1,1,0,2
train_1055.png,0,3,3,0,0,1
train_1056.png,1,3,1,1,3,1
train_1057.png,0,3,0,2,0,3
train_1058.png,3,0,3,0,3,0
train_1059.png,1,0,1,1,0,0
train_1060.png,3,0,3,2,3,3
train_1061.png,2,0,0,3,0,2
train_1062.png,3,2,0,1,1,0
train_1063.png,3,0,1,3,0,0
train_1064.png,1,2,2,2,0,1
train_1065.png,3,0,3,2,0,0
train_1066.png,3,3,3,3,0,3
train_1067.png,0,0,0,2,2,1
train_1068.png,2,3,1,0,1,2
train_1069.png,1,1,1,2,1,1
train_1070.png,2,3,3,3,0,0
train_1071.png,0,3,3,1,1,3
train_1072.png,3,3,3,0,2,2
train_1073.png,1,3,2,2,3,3
train_1074.png,0,0,3,0,3,0
train_1075.png,2,2,1,1,2,2
train_1076.png,0,0,0,0,0,3
train_1077.png,0,1,0,0,0,1
train_1078.png,3,0,3,0,1,2
train_1079.png,2,3,0,1,3,3
train_1080.png,0,1,0,3,1,2
train_1081.png,2,1,0,1,0,2
train_1082.png,0,2,2,3,3,1
train_1083.png,0,1,0,3,0,0
train_1084.png,1,1,0,2,0,0
train_1085.png,0,0,2,1,3,1
train_1086.png,2,3,2,1,1,1
train_1087.png,0,0,3,0,1,3
train_1088.png,1,0,1,0,0,2
train_1089.png,1,1,1,2,2,2
train_1090.png,3,3,2,0,2,2
train_1091.png,3,3,1,3,0,1
train_1092.png,2,1,0,2,2,0
train_1093.png,0,2,1,0,1,2
train_1094.png,1,2,0,0,0,0
train_1095.png,2,0,3,2,1,3
train_1096.png,2,1,0,3,0,1
train_1097.png,2,1,2,0,2,0
train_1098.png,1,1,2,3,1,3
train_1099.png,0,3,1,0,0,2
train_1100.png,3,3,2,3,3,0
train_1101.png,1,2,0,3,2,0
train_1102.png,0,0,3,2,2,1
train_1103.png,2,1,2,3,0,2
train_1104.png,0,0,3,3,2,2
train_1105.png,1,1,3,0,1,3
train_1106.png,1,3,2,0,2,3
train_1107.png,3,0,3,1,1,1
train_1108.png,0,0,2,1,3,1
train_1109.png,1,1,1,2,2,1
train_1110.png,0,3,2,0,1,0
train_1111.png,1,0,0,1,0,2
train_1112.png,2,2,0,1,3,0
train_1113.png,1,1,3,1,0,3
train_1114.png,1,3,0,1,3,3
train_1115.png,0,3,1,1,2,2
train_1116.png,0,3,0,0,0,1
train_1117.png,2,1,0,0,2,0
train_1118.png,2,3,0,2,3,2
train_1119.png,1,0,0,2,2,1
train_1120.png,0,1,1,0,2,0
train_1121.png,2,0,1,3,0,0
train_1122.png,0,1,3,1,1,1
train_1123.png,3,2,2,0,2,3
train_1124.png,1,1,1,0,2,1
train_1125.png,2,0,1,0,2,0
train_1126.png,1,3,2,2,1,0
train_1127.png,2,1,1,3,3,1
train_1128.png,1,2,2,3,2,1
train_1129.png,0,3,3,2,3,3
train_1130.png,0,2,2,0,0,0
train_1131.png,2,0,0,3,3,2
train_1132.png,3,3,0,3,1,0
train_1133.png,3,1,2,3,1,2
train_1134.png,0,3,0,3,2,1
train_1135.png,3,0,1,3,0,1
train_1136.png,3,2,1,2,1,2
train_1137.png,2,0,2,3,2,3
train_1138.png,3,2,3,3,1,2
train_1139.png,2,0,2,2,2,3
train_1140.png,0,0,3,0,3,0
train_1141.png,0,2,3,1,2,3
train_1142.png,3,1,2,0,0,3
train_1143.png,3,1,2,3,1,0
train_1144.png,2,3,0,2,0,0
train_1145.png,3,1,2,3,0,0
train_1146.png,3,3,2,0,1,2
train_1147.png,0,3,2,3,1,0
train_1148.png,2,1,0,0,0,1
train_1149.png,0,3,1,3,1,2
train_1150.png,0,2,3,0,2,1
train_1151.png,3,3,2,1,1,2
train_1152.png,0,0,2,1,0,0
train_1153.png,3,1,2,0,2,0
train_1154.png,1,3,2,3,3,2
train_1155.png,3,1,2,1,1,3
train_1156.png,3,0,0,2,0,3
train_1157.png,0,3,0,2,2,1
train_1158.png,1,2,1,2,0,2
train_1159.png,3,3,3,1,0,2
train_1160.png,2,0,1,2,0,2
train_1161.png,2,2,2,3,2,0
train_1162.png,1,0,3,1,2,2
train_1163.png,0,0,1,1,1,3
train_1164.png,2,2,1,3,2,1
train_1165.png,0,0,1,0,2,1
train_1166.png,0,3,1,1,1,3
train_1167.png,3,3,1,3,2,1
train_1168.png,3,0,3,1,1,0
train_1169.png,0,0,2,2,1,3
train_1170.png,2,2,3,0,3,3
train_1171.png,3,0,2,0,1,0
train_1172.png,1,1,2,1,0,0
train_1173.png,0,3,3,3,2,2
train_1174.png,2,3,2,2,2,0
train_1175.png,3,1,2,0,0,2
train_1176.png,1,1,2,1,3,1
train_1177.png,2,1,1,3,3,2
train_1178.png,1,3,1,3,1,3
train_1179.png,2,2,0,0,1,1
train_1180.png,0,0,0,0,1,0
train_1181.png,3,3,0,2,0,2
train_1182.png,1,0,3,0,1,1
train_1183.png,0,0,1,2,2,3
train_1184.png,1,3,1,1,2,3
train_1185.png,2,3,1,3,1,1
train_1186.png,1,0,0,2,1,3
train_1187.png,2,1,2,3,3,1
train_1188.png,3,1,2,1,1,2
train_1189.png,0,1,3,3,0,1
train_1190.png,0,3,2,0,1,2
train_1191.png,3,1,1,2,3,1
train_1192.png,2,1,1,2,3,1
train_1193.png,2,3,1,3,2,3
train_1194.png,3,0,0,2,2,1
train_1195.png,2,2,3,0,0,0
train_1196.png,1,1,3,2,2,3
train_1197.png,1,2,1,1,3,3
train_1198.png,1,1,2,0,2,3
train_1199.png,2,2,1,3,1,1
train_1200.png,3,1,3,0,2,0
train_1201.png,0,3,0,2,3,3
train_1202.png,0,1,2,1,3,3
train_1203.png,2,3,2,3,0,0
train_1204.png,0,0,3,0,2,0
train_1205.png,1,2,3,0,1,2
train_1206.png,2,0,2,0,1,0
train_1207.png,2,2,1,1,0,3
train_1208.png,2,1,1,3,1,0
train_1209.png,3,1,0,1,3,1
train_1210.png,0,2,1,3,2,2
train_1211.png,0,2,0,3,1,0
train_1212.png,0,3,0,3,3,2
train_1213.png,2,2,0,1,2,2
train_1214.png,1,1,1,0,1,3
train_1215.png,0,1,0,2,1,3
train_1216.png,2,1,1,0,2,3
train_1217.png,0,3,3,1,3,0
train_1218.png,2,0,1,1,2,3
train_1219.png,2,3,3,2,2,1
train_1220.png,1,3,2,1,0,1
train_1221.png,2,3,3,1,3,3
train_1222.png,1,1,1,0,2,2
train_1223.png,1,0,3,1,2,3
train_1224.png,3,0,2,1,0,3
train_1225.png,1,0,3,3,0,3
train_1226.png,1,0,2,2,3,3
train_1227.png,3,2,1,2,1,0
train_1228.png,0,0,3,2,1,3
train_1229.png,3,1,0,3,2,3
train_1230.png,2,0,1,3,1,0
train_1231.png,1,1,3,2,3,0
train_1232.png,0,3,1,1,3,0
train_1233.png,2,0,1,2,1,1
train_1234.png,2,3,1,2,3,0
train_1235.png,0,2,0,3,3,0
train_1236.png,3,1,2,0,2,0
train_1237.png,0,0,2,3,3,0
train_1238.png,2,1,0,3,3,3
train_1239.png,2,3,0,0,3,3
train_1240.png,1,1,3,2,1,0
train_1241.png,0,1,3,1,1,3
train_1242.png,1,3,3,1,3,2
train_1243.png,3,1,0,1,0,1
train_1244.png,2,3,3,3,3,2
train_1245.png,2,2,3,3,3,0
train_1246.png,3,1,3,3,2,0
train_1247.png,2,2,0,1,2,2
train_1248.png,0,1,0,3,3,3
train_1249.png,2,3,2,0,0,1
train_1250.png,3,2,2,1,2,2
train_1251.png,1,1,3,0,3,0
train_1252.png,1,0,0,0,1,3
train_1253.png,0,3,1,2,2,1
train_1254.png,0,3,0,3,3,2
train_1255.png,2,0,1,0,0,1
train_1256.png,2,0,1,1,1,3
train_1257.png,1,3,2,2,2,1
train_1258.png,0,3,2,3,0,3
train_1259.png,1,3,0,2,0,2
train_1260.png,0,1,3,0,2,0
train_1261.png,3,1,2,0,0,2
train_1262.png,3,3,3,1,1,2
train_1263.png,2,2,1,2,1,0
train_1264.png,0,0,2,3,1,1
train_1265.png,2,2,3,3,1,0
train_1266.png,0,2,2,3,0,3
train_1267.png,3,3,2,3,1,0
train_1268.png,0,2,3,2,0,0
train_1269.png,0,1,2,1,1,2
train_1270.png,3,2,0,2,2,2
train_1271.png,0,0,0,2,0,2
train_1272.png,1,1,2,2,0,2
train_1273.png,0,3,1,1,3,2
train_1274.png,1,3,1,2,0,3
train_1275.png,2,2,1,2,2,3
train_1276.png,2,1,2,2,1,3
train_1277.png,2,0,3,0,3,0
train_1278.png,0,1,3,0,0,3
train_1279.png,3,1,0,0,3,2
train_1280.png,3,1,3,2,1,3
train_1281.png,3,1,3,3,0,1
train_1282.png,1,0,2,3,2,2
train_1283.png,1,2,2,0,1,3
train_1284.png,3,2,0,0,1,2
train_1285.png,3,3,2,1,1,0
train_1286.png,2,0,1,0,3,2
train_1287.png,0,1,1,3,0,2
train_1288.png,0,2,3,0,2,1
train_1289.png,2,3,2,3,1,2
train_1290.png,2,0,0,3,3,1
train_1291.png,3,1,2,0,1,3
train_1292.png,1,2,2,0,3,3
train_1293.png,1,3,3,1,3,2
train_1294.png,2,3,2,0,1,3
train_1295.png,0,3,2,1,2,0
train_1296.png,1,2,1,0,2,0
train_1297.png,0,1,2,1,3,1
train_1298.png,3,3,2,3,2,2
train_1299.png,0,1,1,2,1,3
train_1300.png,3,0,3,3,2,2
train_1301.png,3,1,1,2,2,3
train_1302.png,0,0,1,1,2,0
train_1303.png,3,2,3,0,2,3
train_1304.png,0,3,0,1,0,1
train_1305.png,0,1,1,2,2,0
train_1306.png,3,3,1,3,2,0
train_1307.png,1,3,1,0,2,2
train_1308.png,2,1,1,3,2,1
train_1309.png,0,0,2,2,2,0
train_1310.png,0,0,1,1,0,3
train_1311.png,1,3,0,1,0,1
train_1312.png,3,2,0,1,2,1
train_1313.png,3,3,3,0,0,0
train_1314.png,0,1,2,0,0,1
train_1315.png,1,0,2,0,1,1
train_1316.png,2,1,1,3,2,0
train_1317.png,3,0,2,0,2,3
train_1318.png,2,1,1,1,0,0
train_1319.png,0,3,0,3,2,1
train_1320.png,2,2,3,2,2,3
train_1321.png,0,3,0,3,2,3
train_1322.png,2,0,3,1,3,0
train_1323.png,1,0,3,0,0,0
train_1324.png,1,1,2,1,3,1
train_1325.png,2,1,1,0,1,0
train_1326.png,0,1,2,3,3,3
train_1327.png,2,0,0,1,2,1
train_1328.png,0,1,0,2,1,0
train_1329.png,2,0,1,3,2,0
train_1330.png,3,1,0,3,3,0
train_1331.png,0,2,2,2,0,3
train_1332.png,0,2,3,3,3,3
train_1333.png,1,3,0,3,3,0
train_1334.png,2,1,1,2,2,0
train_1335.png,2,2,1,3,1,1
train_1336.png,0,3,0,1,2,3
train_1337.png,0,1,2,1,0,3
train_1338.png,1,0,3,0,3,2
train_1339.png,1,3,1,1,3,2
train_1340.png,1,0,1,1,0,1
train_1341.png,1,3,0,2,0,2
train_1342.png,1,2,1,0,1,0
train_1343.png,2,2,3,1,2,2
train_1344.png,3,1,3,1,0,0
train_1345.png,0,1,3,3,3,0
train_1346.png,0,2,3,1,0,0
train_1347.png,1,0,0,0,3,1
train_1348.png,1,0,2,0,2,1
train_1349.png,0,2,3,3,3,0
train_1350.png,0,0,3,2,0,3
train_1351.png,2,2,2,0,2,3
train_1352.png,3,2,1,0,0,3
train_1353.png,0,0,1,1,0,0
train_1354.png,3,1,3,3,2,3
train_1355.png,0,1,3,1,1,3
train_1356.png,2,1,1,0,2,1
train_1357.png,3,3,2,3,3,2
train_1358.png,3,0,3,0,0,0
train_1359.png,1,1,1,1,0,0
train_1360.png,1,0,0,1,3,1
train_1361.png,1,2,1,2,3,1
train_1362.png,1,2,2,2,2,2
train_1363.png,2,0,2,1,3,3
train_1364.png,3,1,1,3,1,1
train_1365.png,0,3,1,2,2,0
train_1366.png,2,2,0,0,1,0
train_1367.png,0,3,3,0,3,2
train_1368.png,3,0,0,3,1,0
train_1369.png,3,0,0,3,1,1
train_1370.png,1,0,1,3,1,2
train_1371.png,2,2,3,1,0,2
train_1372.png,2,3,3,2,3,3
train_1373.png,3,2,0,0,1,3
train_1374.png,3,2,3,1,1,1
train_1375.png,0,0,0,0,3,1
train_1376.png,0,3,3,0,0,1
train_1377.png,2,1,2,0,1,0
train_1378.png,3,2,3,1,2,0
train_1379.png,0,3,2,1,3,3
train_1380.png,1,2,2,0,2,1
train_1381.png,0,3,3,0,2,2
train_1382.png,0,1,2,1,0,1
train_1383.png,1,1,0,0,2,0
train_1384.png,1,3,0,1,3,2
train_1385.png,2,2,0,3,1,3
train_1386.png,0,3,3,3,1,1
train_1387.png,3,2,3,0,1,2
train_1388.png,0,1,2,2,2,0
train_1389.png,2,2,2,2,3,0
train_1390.png,0,0,0,3,2,0
train_1391.png,2,2,1,3,2,0
train_1392.png,3,2,1,3,0,3
train_1393.png,1,2,3,0,1,3
train_1394.png,2,0,1,2,0,1
train_1395.png,0,2,2,0,0,0
train_1396.png,3,0,1,0,2,0
train_1397.png,1,2,0,1,3,3
train_1398.png,3,1,3,3,2,0
train_1399.png,1,0,2,3,2,3
train_1400.png,0,0,2,3,2,3
train_1401.png,2,0,1,2,2,3
train_1402.png,0,1,1,1,3,1
train_1403.png,3,3,3,3,1,3
train_1404.png,1,1,1,3,3,3
train_1405.png,2,1,3,1,2,0
train_1406.png,1,2,1,3,3,3
train_1407.png,1,1,2,3,1,1
train_1408.png,1,3,1,3,3,3
train_1409.png,2,3,2,0,0,3
train_1410.png,3,1,1,3,2,1
train_1411.png,2,2,0,0,0,1
train_1412.png,0,3,3,1,1,3
train_1413.png,1,2,0,2,1,3
train_1414.png,3,1,3,0,1,1
train_1415.png,3,0,3,0,0,0
train_1416.png,2,3,3,3,2,0
train_1417.png,0,0,2,0,1,1
train_1418.png,0,3,0,1,1,1
train_1419.png,3,0,0,2,1,3
train_1420.png,3,3,3,1,3,3
train_1421.png,1,0,3,0,1,0
train_1422.png,0,0,2,0,3,3
train_1423.png,2,0,0,1,3,3
train_1424.png,2,3,0,3,2,2
train_1425.png,3,3,2,2,0,0
train_1426.png,2,2,0,0,0,2
train_1427.png,1,2,0,2,1,1
train_1428.png,0,0,1,1,1,1
train_1429.png,2,0,1,1,0,3
train_1430.png,1,2,1,1,3,3
train_1431.png,1,3,2,3,3,0
train_1432.png,0,0,2,2,0,2
train_1433.png,1,3,3,3,3,2
train_1434.png,2,1,1,1,2,3
train_1435.png,2,3,1,3,3,2
train_1436.png,1,0,1,0,3,3
train_1437.png,2,2,1,0,3,2
train_1438.png,3,3,1,1,3,1
train_1439.png,1,3,3,1,1,3
train_1440.png,2,1,0,0,3,1
train_1441.png,2,0,0,2,3,0
train_1442.png,3,2,2,1,2,3
train_1443.png,1,1,2,2,1,0
train_1444.png,3,0,2,0,2,3
train_1445.png,3,1,3,1,1,1
train_1446.png,1,2,1,2,2,0
train_1447.png,1,0,1,1,3,1
train_1448.png,0,0,2,1,2,0
train_1449.png,3,2,3,0,2,1
train_1450.png,0,3,1,0,1,0
train_1451.png,3,2,0,0,1,0
train_1452.png,0,1,0,1,0,2
train_1453.png,1,3,3,2,1,1
train_1454.png,0,0,2,3,1,2
train_1455.png,1,1,0,1,1,2
train_1456.png,2,2,2,3,2,0
train_1457.png,1,1,3,2,1,1
train_1458.png,1,3,2,0,1,2
train_1459.png,1,2,2,1,2,0
train_1460.png,1,0,0,0,3,3
train_1461.png,3,2,2,0,3,0
train_1462.png,1,0,0,1,0,1
train_1463.png,1,2,1,3,1,1
train_1464.png,0,3,0,2,0,3
train_1465.png,2,2,2,3,1,1
train_1466.png,2,0,0,0,2,3
train_1467.png,3,3,0,0,2,2
train_1468.png,3,1,2,2,2,1
train_1469.png,0,1,2,0,3,2
train_1470.png,3,2,0,3,1,1
train_1471.png,0,3,0,0,1,3
train_1472.png,3,0,2,2,2,3
train_1473.png,1,0,3,3,2,2
train_1474.png,1,3,1,1,1,1
train_1475.png,3,1,0,2,3,2
train_1476.png,2,3,2,3,0,2
train_1477.png,2,1,0,2,3,0
train_1478.png,1,1,0,1,0,1
train_1479.png,2,3,1,0,1,3
train_1480.png,1,0,3,2,0,0
train_1481.png,0,1,2,2,1,1
train_1482.png,1,2,2,2,2,0
train_1483.png,0,1,1,1,0,0
train_1484.png,0,0,2,1,2,2
train_1485.png,0,1,3,0,2,1
train_1486.png,3,3,3,1,1,1
train_1487.png,3,0,3,1,0,3
train_1488.png,2,3,1,3,3,1
train_1489.png,2,0,3,2,0,1
train_1490.png,0,3,0,0,3,3
train_1491.png,2,3,1,1,1,1
train_1492.png,1,1,0,2,0,2
train_1493.png,3,0,0,3,3,2
train_1494.png,3,2,1,3,1,3
train_1495.png,0,3,0,0,1,1
train_1496.png,1,2,3,1,0,0
train_1497.png,2,2,1,2,1,1
train_1498.png,1,1,0,0,0,1
train_1499.png,1,3,3,2,0,2
train_1500.png,3,3,1,3,0,2
train_1501.png,3,0,1,0,3,2
train_1502.png,0,3,0,3,3,3
train_1503.png,3,1,3,2,2,0
train_1504.png,0,0,2,3,3,1
train_1505.png,3,3,3,1,0,3
train_1506.png,3,0,0,0,3,3
train_1507.png,3,2,0,2,1,0
train_1508.png,0,3,2,2,1,2
train_1509.png,1,2,2,0,3,2
train_1510.png,0,2,1,2,0,3
train_1511.png,2,3,0,2,0,1
train_1512.png,2,0,1,2,1,0
train_1513.png,2,2,1,1,0,0
train_1514.png,2,0,0,1,0,3
train_1515.png,3,2,3,0,2,2
train_1516.png,0,2,0,0,3,1
train_1517.png,0,0,0,1,1,3
train_1518.png,1,0,0,3,0,3
train_1519.png,2,3,0,0,2,0
train_1520.png,0,0,1,3,0,0
